Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,08Jan2024,07Feb2024,PE,55500.00,,,,7414.95,,7742.95,,,,,,47450.25
BANKNIFTY,09Jan2024,07Feb2024,PE,40000.00,,,,0.60,,0.05,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,40500.00,,,,1.30,,0.10,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,41000.00,,,,2.60,,0.25,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,41500.00,,,,5.05,,0.65,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,42000.00,,,,9.45,,1.65,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,42500.00,,,,16.95,,3.90,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,43000.00,,,,29.20,,8.60,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,43500.00,,,,48.35,,17.80,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,44000.00,57.00,57.00,45.00,52.00,52.00,34.65,14.00,92.50,0.10,480.00,165.00,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,44500.00,,,,119.10,,63.55,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,44600.00,,,,129.35,,71.25,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,44700.00,,,,140.30,,79.75,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,44800.00,,,,152.00,,89.00,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,44900.00,,,,164.45,,99.15,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,45000.00,90.00,120.00,83.85,120.00,120.00,110.20,57.00,385.52,0.77,750.00,750.00,47242.65
BANKNIFTY,09Jan2024,07Feb2024,PE,45100.00,,,,191.80,,122.20,,,,,,47242.65
