Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
BANKNIFTY,08Jan2024,07Feb2024,CE,49100.00,,,,672.85,,347.10,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,49200.00,,,,639.40,,322.35,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,49300.00,,,,607.20,,299.05,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,49400.00,,,,576.25,,277.05,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,49500.00,,,,546.50,,256.35,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,49600.00,,,,517.95,,236.95,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,49700.00,,,,490.50,,218.70,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,49800.00,,,,464.25,,201.60,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,49900.00,,,,441.25,,185.65,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,50000.00,231.00,252.90,149.85,161.80,166.00,161.80,139.00,1046.52,4.02,1605.00,915.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,50100.00,,,,392.50,,156.80,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,50200.00,,,,370.50,,143.80,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,50300.00,,,,349.50,,131.75,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,50400.00,,,,329.45,,120.55,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,50500.00,172.70,172.70,110.00,110.50,111.00,110.50,30.00,227.76,0.51,645.00,15.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,50600.00,,,,292.15,,100.55,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,50700.00,,,,274.85,,91.65,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,50800.00,,,,258.35,,83.45,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,50900.00,,,,242.70,,75.85,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,51000.00,,,,227.85,,68.90,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,51100.00,,,,213.75,,62.50,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,51200.00,,,,200.35,,56.60,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,51500.00,65.00,65.00,57.80,59.00,61.20,59.00,81.00,626.46,0.74,1350.00,540.00,47450.25
